ID,Date,Tweet,Reply_count,Retweet_count,Like_count
1319681125162360834,2020-10-23 16:44:33+00:00,"BREAKING: President @realDonaldTrump, Sudanese Chairman of the Sovereignty Council Abdel Fattah al-Burhan and Prime Minister Abdalla Hamdok, and Israeli Prime Minister @netanyahu just spoke to discuss Sudan’s historic progress toward democracy and opportunities to advance peace.",577,1860,9980
1319432098562932738,2020-10-23 00:15:00+00:00,"President Trump is the first American leader since Reagan not to start a war. 

Instead, he’s rebuilt our military, restored American sovereignty, &amp; renewed the “peace through strength” foreign policy that helped our country win the Cold War.

1600 Daily: https://t.co/A68ueVC88u https://t.co/0eFHIWu2L6",1852,2158,10497
1319429334499774471,2020-10-23 00:04:01+00:00,"The dealmaking President brokered two historic peace agreements between Israel, Bahrain, and the United Arab Emirates, unlike anything achieved for decades before him—within weeks of each other.

On President @realDonaldTrump's watch, peace in the Middle East is within reach. https://t.co/QeYCdzdw5x",519,542,2563
1319427318641758210,2020-10-22 23:56:01+00:00,"As a candidate, @realDonaldTrump promised the American people an end to endless wars.

Today, the world's top terrorists have been brought to justice, our military is stronger than ever before, and we are bringing our troops back home.

Promises Kept. https://t.co/FpATZanlVs",439,727,3750
1319425306676125705,2020-10-22 23:48:01+00:00,"The only group that hasn't benefited from President @realDonaldTrump's strong leadership: terrorists around the globe.

ISIS' territorial caliphate has been obliterated, the world's top terrorists have been eliminated, and the Middle East is beginning a new chapter of peace. https://t.co/PNuKjvG0wG",808,736,3589
1319423290788765697,2020-10-22 23:40:00+00:00,"President @realDonaldTrump promised to reinforce old alliances and form new ones.

Today, our partnerships with strong, sovereign, and thriving nations are bearing out increased prosperity and security for the citizens of freedom-loving countries all over the world! https://t.co/wdjw74lwxJ",465,437,2537
1319421279829676032,2020-10-22 23:32:01+00:00,"President @realDonaldTrump believes that the future must hold a fully free Western Hemisphere.

He stands with every citizen of Cuba, Nicaragua, and Venezuela in their fight for liberty.

Freedom will prevail over communism! https://t.co/zXzIQbhqiT",571,737,3514
1319419266844807172,2020-10-22 23:24:01+00:00,President @realDonaldTrump is restoring American leadership on the global stage—facilitating breakthroughs for peace between nations and standing for religious freedom as no President has done before. https://t.co/zHMowaX7PX,1262,845,5040
1319394271066312704,2020-10-22 21:44:42+00:00,"For years, Washington believed what it wanted to believe about the Chinese Communist Party.

Under President @realDonaldTrump, we are clear-eyed about the CCP's malign behavior—and we will prevail against it.

West Wing Reads: https://t.co/DaQTQQYSok https://t.co/AAsF2VXT6t",729,1287,4206
1319361131534835715,2020-10-22 19:33:00+00:00,"President @realDonaldTrump is committed to making healthcare affordable and accessible for Tennessee's seniors, where Medicare health plan premiums have dropped by 33%! ✅ https://t.co/UUcqEd8ged",449,321,1845
1319356599354478598,2020-10-22 19:15:00+00:00,"This Administration knows how vital small businesses are and has awarded over $8.9 BILLION in loans to over 99,000 Tennessee businesses during the pandemic! https://t.co/1NvR2rlbdB",119,186,1002
1319354837293780993,2020-10-22 19:08:00+00:00,"Rapid testing will help to safely reopen and protect businesses, schools, and churches across Tennessee! https://t.co/kLAFCQoLWN",233,197,1144
1319353582471315458,2020-10-22 19:03:01+00:00,"Our nation is coming back stronger than ever because of Americans who wake up every day to serve and protect their fellow citizens.

President @realDonaldTrump is committed to keeping them safe! https://t.co/b8Zswn14xV",425,343,1907
1319338641060204545,2020-10-22 18:03:38+00:00,NEXT STOP: Tennessee! 🇺🇸 🇺🇸 🇺🇸 https://t.co/7oQV9zeYO1,1366,1723,14335
1319322152408068096,2020-10-22 16:58:07+00:00,"In December 2017, President @realDonaldTrump passed his historic Tax Cuts &amp; Jobs Act.

Since then, the most significant benefits have accrued to lower- and middle-income Americans. https://t.co/O438vIwFme",493,498,2246
1319319631107149825,2020-10-22 16:48:06+00:00,"Housing, manufacturing, retail, small business hiring, new business applications—signs of an incredible recovery are showing all over the U.S. economy! 🇺🇸 https://t.co/pWpwBnDq5e",267,376,1880
1319317641757184000,2020-10-22 16:40:12+00:00,"Compared to expert forecasts, our economic recovery is WAY ahead of schedule. 🔥 

More from Joe LaVorgna: https://t.co/mLkXaQLfoX",218,324,1608
1319306273482047489,2020-10-22 15:55:01+00:00,"In January, President @realDonaldTrump signed an executive order to fight trafficking and online exploitation of children—creating the first-ever White House position focused solely on this crucial task.

President Trump's record on seeking justice: https://t.co/bhVayS9p9b https://t.co/KQKoAjaD6t",342,781,3061
1319296973669912577,2020-10-22 15:18:04+00:00,"Since taking office, President @realDonaldTrump has signed 9 pieces of bipartisan legislation, like the Trafficking Victims Protection Act and Abolish Human Trafficking Act, which combat human trafficking both domestically and internationally.

https://t.co/bhVayS9p9b https://t.co/o4dc2xFiGG",558,861,3514
1319077075534438401,2020-10-22 00:44:16+00:00,"In 2018 alone, more than 23,000 human trafficking victims were identified in the United States.

President @realDonaldTrump has joined law enforcement officers to fight for the voiceless and end this scourge of modern-day slavery.

1600 Daily: https://t.co/A68ueVC88u https://t.co/hzBSlfnlrB",893,1732,6672
1319059138274643971,2020-10-21 23:33:00+00:00,"President @realDonaldTrump and @SecretarySonny are working tirelessly to support rural communities across the country.
 
In Middlesex, North Carolina, @USDA is investing $1.1 million to upgrade water treatment, fire department, and public works facilities! https://t.co/KtKuPlUxCN",351,323,1882
1319052346526191617,2020-10-21 23:06:00+00:00,"The @NCChamber has called President @realDonaldTrump’s USMCA “a major win for North Carolina farmers and agribusinesses” as the deal increases U.S. exports of agriculture products by $2.2 BILLION and supports 30,500 North Carolina jobs! https://t.co/9cqNxHEm5L",387,638,3536
1319048820416827392,2020-10-21 22:52:00+00:00,"While previous Administrations allowed North Carolina’s manufacturing jobs to be shipped overseas, the @realDonaldTrump Administration’s pro-growth policies have created roughly 12,000 jobs in the state’s manufacturing plants!",603,914,4761
1319044545359810567,2020-10-21 22:35:00+00:00,"Under President Trump's leadership, Seniors in North Carolina have seen major reductions in their Medicare health plan costs! https://t.co/vTVAW70dW1",450,618,2740
1319040267173957633,2020-10-21 22:18:00+00:00,"129,200+ North Carolina small businesses have received loans from @SBAgov—allowing entrepreneurs to keep their doors open and continue feeding, supplying, and serving people across the state! https://t.co/rYppLLQqf8",164,210,1033
1319033700848488448,2020-10-21 21:51:55+00:00,"North Carolina, President @realDonaldTrump is on his way! 🇺🇸 https://t.co/YXgw0DhirQ",1447,1730,11677
1319026920152064003,2020-10-21 21:24:58+00:00,"Today, President @realDonaldTrump signed Executive Grants of Clemency to commute the sentences of Lenora Logan, Rashella Reed, Charles Tanner, John Bolen, &amp; Curtis McDonald—people who paid their debts to society and helped others while incarcerated! https://t.co/Fgyr3DQF72",1201,3785,13912
1319017599380934658,2020-10-21 20:47:56+00:00,"President @realDonaldTrump wants to ensure that Americans reap the benefits of deregulatory action at ALL levels of government.

To date, 700+ State, Local, and Tribal officials have signed up for the Governors' Initiative on Regulatory Innovation!

https://t.co/SIIQM1qEAL",102,252,1344
1319007300590383113,2020-10-21 20:07:01+00:00,"Today is the one-year anniversary of our Governors’ Initiative on Regulatory Innovation.

This initiative is driving President @realDonaldTrump’s deregulatory agenda with State, Local, and Tribal leaders &amp; championing their efforts to cut red tape and grow their economies! https://t.co/wCvFnzAPCh",216,343,1768
1318990741465669632,2020-10-21 19:01:13+00:00,"""Presidents of both parties have tried and failed to find lasting solutions"" to the crisis of violence against Indigenous women, Rose Dunleavy writes.
 
“To his credit, President Donald Trump has remained committed to our cause.”

West Wing Reads: https://t.co/DaQTQQYSok https://t.co/Ee4De2Du81",277,371,1619
1318968195072536576,2020-10-21 17:31:37+00:00,We want to help American workers at every stage—especially those most affected by the Coronavirus pandemic—unlock the skills and training they need for fulfilling careers today and tomorrow. https://t.co/GF0aEL6ehK,218,332,1872
1318965269948235776,2020-10-21 17:20:00+00:00,"Now more than ever, Washington must stand up for AMERICAN workers!

Since President Trump issued his Pledge to America's Workers, more than 430 companies &amp; organizations have committed to over 16 MILLION new opportunities for our workforce!

SEE MORE: https://t.co/GF0aEL6ehK https://t.co/uGEoCsb1b4",571,638,3248
1318957214560899072,2020-10-21 16:47:59+00:00,"President Trump: ""I pledged to always put American workers first, and as President, I have delivered on that promise ... implementing trade and manufacturing policies that encourage the building, creating, and growing of more products right here at home."" https://t.co/wHldjDNxWP",1034,847,4569
1318934448667348999,2020-10-21 15:17:31+00:00,"Under President @realDonaldTrump's leadership, ""there is a rising tide lifting all boats,"" @SecretaryCarson writes.

Today, HUD is lifting more Americans out of government assistance and onto the path to self-sufficiency. https://t.co/eFSOCRL5zi",663,872,3654
1318919150895595521,2020-10-21 14:16:44+00:00,The wall is being built! 🏗️ https://t.co/wPa98fSJKN,2483,3307,16220
1318725188003991552,2020-10-21 01:26:00+00:00,"Overregulation adds years and hundreds of thousands of taxpayer dollars to critical projects.

President @realDonaldTrump has created record deregulation—saving your hard-earned money and increasing household income.
 
How Pennsylvanians are benefiting: https://t.co/ivhGWKF3pN",811,684,2845
1318715076950437891,2020-10-21 00:45:49+00:00,"The greatest jobs President and trade negotiator in history is bringing prosperity back to the Commonwealth of Pennsylvania—and ALL Americans.
 
Read the full report: https://t.co/Q99nTCu7xd",489,567,2895
1318715075423801345,2020-10-21 00:45:49+00:00,"Under President Trump’s bold vision for Opportunity Zones, more than $790 MILLION has been invested in low-income areas for major projects ranging from residential developments and office buildings to greenhouses and farms to create good, high-paying jobs in Pennsylvania!",320,687,3336
1318715074056433664,2020-10-21 00:45:48+00:00,"After the previous Administration slashed our defense budget and depleted our military, President @realDonaldTrump has made historic investments in American military readiness.

@DeptofDefense investments alone now employ more than 57,000 Pennsylvanians!",187,330,1626
1318715072538173440,2020-10-21 00:45:48+00:00,"Under President @realDonaldTrump, Pennsylvania’s once-stagnant energy industry is roaring back to life, now supporting over 322,000 jobs and providing affordable energy to nearly *half* of Pennsylvania homes!",134,395,1961
1318715071191781377,2020-10-21 00:45:48+00:00,"President @realDonaldTrump understands that all job creation is local. His strategy is WORKING for the farmers, frackers, miners, steelworkers, and families of Pennsylvania!",1497,1788,8667
1318708077961629697,2020-10-21 00:18:00+00:00,"President @realDonaldTrump is in Pennsylvania this evening, one of many states where his Administration's blue-collar, middle-class agenda is making a difference for the forgotten Americans once sidelined by our country’s own politicians.

1600 Daily: https://t.co/A68ueVC88u https://t.co/4ZD3sBhAkb",704,723,4829
1318701285718319105,2020-10-20 23:51:01+00:00,"Obamacare's prohibitive costs put health coverage outside the reach of everyday Americans—failing countless patients with preexisting conditions.

No one has done more to protect those patients than President @realDonaldTrump.

West Wing Reads: https://t.co/DaQTQQYSok https://t.co/tQcx5MeewB",1305,602,2526
1318698011925635074,2020-10-20 23:38:00+00:00,"Our nation’s seniors deserve quality care at prices they can afford.

Under President @realDonaldTrump, Pennsylvania’s Medicare health plan premiums have DROPPED by 43 percent! ✅ https://t.co/gGl0NAp9JS",483,522,2201
1318693985108578306,2020-10-20 23:22:00+00:00,"Entrepreneurs take many risks opening and operating a small business. Whether they can keep their doors open during a pandemic shouldn't have to be one.

President @realDonaldTrump and @SBAgov have provided over $20.7 billion in loans to small businesses across Pennsylvania! https://t.co/raDO8vl0Km",378,425,1842
1318686022067195904,2020-10-20 22:50:22+00:00,President @realDonaldTrump's next stop: Pennsylvania! 🇺🇸 https://t.co/WLo6tpNqlO,716,1150,7863
1318664893260845057,2020-10-20 21:26:24+00:00,"Today, President @realDonaldTrump outlined his policy vision to make Native American communities healthier, stronger, &amp; safer.

The Putting America’s First Peoples First plan will prioritize Indian Country and ensure Native Americans are forgotten no more! https://t.co/7dhBKDBRB6",950,951,3910
1318610935121170432,2020-10-20 17:52:00+00:00,".@USDOT @SecElaineChao: ""This administration is committed to breathing new life into our highways, railways and ports. 

Together, we’re working to build a stronger America—and delivering on the promises we made to the people of Pennsylvania."" https://t.co/NkFfJQNQQD",514,447,1913
1318604895184965636,2020-10-20 17:28:00+00:00,"Pennsylvania ""has the fifth-worst roads in the U.S., and our bridges aren’t much better,"" Christian Leinbach says.

""Fortunately, a regulatory change from the Trump administration will streamline infrastructure projects that typically take years."" https://t.co/x6eeONWFVR",460,630,2408
1318581491119607808,2020-10-20 15:55:00+00:00,"President @realDonaldTrump is visiting Pennsylvania today, where @USDA is making new investment in broadband service for rural areas across the state! 

“Access to a high-speed internet connection is a cornerstone of prosperity,"" Bette Brand said. https://t.co/vurr0fORSc",345,377,1691
1318568410318594051,2020-10-20 15:03:01+00:00,"Should Judge Barrett be confirmed, ""it will be a win-win for every female—young and old alike during the past 100 years—who has dreamed of seeing women advance to the top positions of our government,"" write Governors Kay Ivey, Kristi Noem, &amp; Kim Reynolds. https://t.co/pY6SnEAsWt",2375,1724,8660
1318302404455051266,2020-10-19 21:26:00+00:00,"In President Trump's first 3 years, real income for the typical Arizona family increased $9,800—the HIGHEST LEVEL ON RECORD.

And the poverty rate fell 6.2 percentage points—the LOWEST RATE ON RECORD, and more than 3 times the decline under 8 years of the previous administration. https://t.co/7NaHLB2uNJ",1613,1884,7537
1318284789389164545,2020-10-19 20:16:00+00:00,"President @realDonaldTrump stands with our great small businesses every step of the way! 

In Arizona, 85,000+ small businesses received over $8.6 billion in forgivable @SBAgov loans! https://t.co/z3yvziNNZ5",323,335,1620
1318275730044817408,2020-10-19 19:40:01+00:00,Seniors in Arizona have seen major savings on Medicare health plan premiums under President @realDonaldTrump! 📉 https://t.co/5sKR5tFcF9,455,619,2274
1318268684335517696,2020-10-19 19:12:01+00:00,"Boosting rapid testing capacity is a critical step to help every state beat the Coronavirus. 

More than 2 million rapid test kits will be delivered to Arizona! https://t.co/ddfA25yuD5",281,213,1023
1318266669526142983,2020-10-19 19:04:00+00:00,"President Trump is in Arizona today, where PPE has been delivered by the millions to frontline workers! https://t.co/o95cMWgCUr",465,404,2067
1318251067092684800,2020-10-19 18:02:00+00:00,President @realDonaldTrump promised to give our law enforcement the tools they need to do their job—and 371 miles of border wall system are now COMPLETE! 🏗️ https://t.co/cJ83j0dk1s,810,1158,5338
1318246540754956288,2020-10-19 17:44:01+00:00,"Americans want safe, strong, peaceful communities.

President @realDonaldTrump has answered that call—and stands for law and order every step of the way. https://t.co/6mG6DJ9Kqk",1214,836,3907
1318237208990633985,2020-10-19 17:06:56+00:00,"Our immigration system is once again being used for its rightful purpose of helping those in the greatest need.

Violent gang members are being evicted from our country.

The wall is being built.

See today's top stories—including an update on the border: https://t.co/DaQTQQYSok https://t.co/i5t9uzmhA3",407,569,2506
1318226904516788224,2020-10-19 16:26:00+00:00,"""[To] assist with the national effort to end human trafficking in America, we have proudly worked with the Trump Administration,"" writes Georgia First Lady Marty Kemp.

President @realDonaldTrump is helping to bring down this evil industry! https://t.co/lLsaXs1xHr",339,697,2631
1317986070005506049,2020-10-19 00:29:00+00:00,"In Nevada, Medicare health plan premiums are down 55% under President @realDonaldTrump! ✅ https://t.co/aHkoPMJoHk",358,664,2713
1317980030094495744,2020-10-19 00:05:00+00:00,"Under President Trump's leadership, roughly 15,000 manufacturing jobs and nearly 7,000 leisure and hospitality jobs were created in Nevada prior to the pandemic.

And Nevada’s unemployment rate fell to 3.6%—the LOWEST RATE ON RECORD! 🇺🇸 https://t.co/KJCBU0drcu",847,1915,8814
1317973236697661445,2020-10-18 23:38:01+00:00,THANK YOU to the brave men and women fighting the pandemic in Nevada! https://t.co/Gik760gRSw,391,511,2900
1317971222731304961,2020-10-18 23:30:00+00:00,"Rapid testing is putting states on the path to full and safe reopening, while helping to protect the most vulnerable Americans! https://t.co/SI0wrSyX2t",355,282,1360
1317969209226395651,2020-10-18 23:22:00+00:00,"President @realDonaldTrump is in Nevada, where small businesses have been able to keep their doors open thanks to $4.2 BILLION in loans distributed by @SBAgov! https://t.co/p7EccmnQAR",201,384,1836
1317950248619311109,2020-10-18 22:06:40+00:00,"“America is a nation that believes in redemption . . .  

By enacting criminal justice reform, we’re sending a powerful message to prisoners who have reformed their lives: When you return to society, we are not going to leave you behind.”",145,322,1731
1317950246475923456,2020-10-18 22:06:39+00:00,"Hope for Prisoners was founded by Jon Ponder to help formerly incarcerated Americans make a successful re-entry to society.

President @realDonaldTrump participated in their graduation ceremony in Nevada. https://t.co/np5PUnrsCa",106,476,2341
1317950239471489024,2020-10-18 22:06:38+00:00,"Jon Ponder is a source of inspiration for former inmates who desire to rebuild their lives when they leave prison—a ministry born of Ponder’s own journey to faith and freedom.

President @realDonaldTrump signed his full pardon in August!

https://t.co/1Kl0dLMp8P",200,649,3103
1317942279231983616,2020-10-18 21:35:00+00:00,"President Trump’s First Step Act ""corrected many of the injustices of the Clinton Crime Bill and others.""

Thousands are now back home ""being fathers, husbands, sons and brothers—restoring lives and families and communities."" https://t.co/5ZDB1O0FQW",607,2183,7480
1317909050668056577,2020-10-18 19:22:57+00:00,Medicare health plan premiums are down 20% in California under President Trump! ✅ https://t.co/qcbERW3SJL,311,349,1288
1317905414512648196,2020-10-18 19:08:30+00:00,President @realDonaldTrump stands with California small businesses! https://t.co/WcNxleysNP,477,483,2358
1317902989865160711,2020-10-18 18:58:52+00:00,"The Trump Administration is sending 11,900,000 rapid Coronavirus tests to California to support the safe reopening of their communities. https://t.co/fUdhp3VAuf",389,501,2143
1317900821850447872,2020-10-18 18:50:15+00:00,"Billions of gowns, masks, face shields, and gloves have been sent to California to protect those on the front lines! https://t.co/gKn1OSugi9",521,492,2207
1317881933473394698,2020-10-18 17:35:12+00:00,.@SecondLady visited @VAPhiladelphia to highlight President @realDonaldTrump's recent executive order on addressing mental and behavioral health needs and preventing the tragedy of suicide. https://t.co/2ELqonbhoj,360,535,2952
1317862503628627968,2020-10-18 16:18:00+00:00,".@SenJoniErnst: ""Amy Coney Barrett is a role model for young girls and an example of the great freedoms American women have to be who they want to be."" https://t.co/c9Tlpgk90u",1375,1741,8562
1317851933797961735,2020-10-18 15:36:00+00:00,"President @realDonaldTrump has delivered 2 monumental pieces of legislation for public lands!

""This week’s announcement further demonstrates President Trump’s commitment to protecting, preserving, and regenerating one of our most important assets: trees."" https://t.co/Og34uTOHAn",623,953,3803
1317840357661548545,2020-10-18 14:50:00+00:00,"On January 21, 2020, President @realDonaldTrump announced that the United States would be joining the One Trillion Trees Initiative! 🌳 

""Since that time the Trump administration and the United States has been leading the way,"" Chris Liddell writes. https://t.co/gAt4m4etPt",540,922,4165
1317640083588173825,2020-10-18 01:34:11+00:00,"Last month, U.S. small business confidence reached its highest level since the onset of the Coronavirus pandemic!

The fastest economic rebound in history is underway! 🇺🇸  https://t.co/RrsYuvlrFC",658,872,3516
1317618523577921536,2020-10-18 00:08:30+00:00,"The Fincantieri Marine shipyard in Marinette, Wisconsin, was facing a dim and uncertain future.

Then it was awarded a contract for the first new major shipbuilding program the Navy has begun in more than a decade, supporting at least 15,000 new jobs. https://t.co/B3m6PeQP1y",433,930,4173
1317611873718730763,2020-10-17 23:42:05+00:00,President @realDonaldTrump stands with small and locally-owned Wisconsin small businesses! https://t.co/sIi8CNsdQm,532,525,2599
1317610198442364931,2020-10-17 23:35:25+00:00,"In Wisconsin, Medicare health plan premiums have dropped 21% under this President—great savings for seniors! ✅ https://t.co/rIm8Odq2FT",224,421,1706
1317608449077903366,2020-10-17 23:28:28+00:00,"President @realDonaldTrump is sending 1,750,000 rapid Coronavirus tests to help safely reopen Wisconsin schools and businesses! https://t.co/jJDtsDDmkS",932,717,3179
1317606850683088899,2020-10-17 23:22:07+00:00,President @realDonaldTrump is ensuring that Wisconsin's frontline workers have the protective equipment they need! https://t.co/zNOO4rCzBj,432,667,3116
1317594990755852289,2020-10-17 22:35:00+00:00,"The White House gardens will be open to the public again tomorrow, Sunday, October 18, from 10:00 am to 4:30 pm!

More details and information on how to get tickets can be found here: https://t.co/Mrg7Rc9VBN",270,374,1780
1317586705403228161,2020-10-17 22:02:04+00:00,"In Michigan, Medicare health plan premiums are DOWN 53% under President @realDonaldTrump! ✅ https://t.co/Ydc6zTl1KA",363,661,2509
1317583748855201793,2020-10-17 21:50:19+00:00,"In just 4 months, Michigan has recovered nearly 6 in 10 jobs lost as a result of the pandemic.

It took nearly 3.5 years to recover the same share of job losses following the 2008-09 recession. https://t.co/hcrh5Wn2Nw",538,622,2720
1317581115054575618,2020-10-17 21:39:51+00:00,"Aid to Michigan manufacturers through the Paycheck Protection Program included $270 million in aid for Michigan’s auto industry, supporting 25,000 employees! https://t.co/SXJD5oocRy",274,624,2774
1317579730602856449,2020-10-17 21:34:21+00:00,".@SBAgov has provided 128,000+ Michigan small businesses with over $16 BILLION in forgivable loans! https://t.co/4e3Qk6Hft3",173,323,1240
1317577771720343552,2020-10-17 21:26:34+00:00,Expanding rapid testing across Michigan ⬇️ https://t.co/Il3fqgkgOw,173,205,954
1317576320751108099,2020-10-17 21:20:48+00:00,"Our next great American comeback is only possible with healthy and protected frontline workers.

We are committed to keeping them safe! https://t.co/wmnDU84EG0",311,360,1434
1317571737400246278,2020-10-17 21:02:36+00:00,"President @realDonaldTrump is traveling to Michigan, Wisconsin, and Nevada today! https://t.co/CiEiRtGGX4",804,1100,6671
1317517132813504515,2020-10-17 17:25:37+00:00,President @realDonaldTrump is fighting for YOU and putting your health and wellness first—every step of the way!,434,315,1501
1317516844782288896,2020-10-17 17:24:28+00:00,"WISCONSIN:
🔺 Up 27% under President Obama
✅ Down 21% under President Trump https://t.co/fpN6UEPW85",132,379,1319
1317516618604417031,2020-10-17 17:23:34+00:00,"VIRGINIA:
🔺 Up 63% under President Obama
✅ Down 46% under President Trump https://t.co/ak9GOQNlR0",60,168,473
1317516472747544582,2020-10-17 17:23:00+00:00,"OKLAHOMA:
🔺 Up 93% under President Obama
✅ Down 60% under President Trump https://t.co/eIIjry2ZiT",31,127,353
1317516319093411843,2020-10-17 17:22:23+00:00,"OHIO:
🔺 Up 28% under President Obama
✅ Down 39% under President Trump https://t.co/v1r0WPneVI",32,135,331
1317516106790219778,2020-10-17 17:21:32+00:00,"NORTH CAROLINA:
🔺 Up 44% under President Obama
✅ Down 44% under President Trump https://t.co/eO7BRLNQme",25,116,312
1317515876334186502,2020-10-17 17:20:37+00:00,"NEVADA:
🔺 Up 46% under President Obama
✅ Down 55% under President Trump https://t.co/EYDKob6Fck",23,120,342
1317515664026992642,2020-10-17 17:19:47+00:00,"LOUISIANA:
🔺 Up 147% under President Obama
✅ Down 25% under President Trump https://t.co/PmspE0VOQ0",26,108,303
1317515253782020102,2020-10-17 17:18:09+00:00,"KENTUCKY:
🔺 Up 34% under President Obama
✅ Down 57% under President Trump https://t.co/KR2oaSIZtx",41,105,329
1317514929172340736,2020-10-17 17:16:52+00:00,"INDIANA:
🔺 Up 34% under President Obama
✅ Down 51% under President Trump https://t.co/FW1Ee2P1pe",35,133,399
1317514511000211456,2020-10-17 17:15:12+00:00,"ARIZONA:
🔺 Up 64% under President Obama
✅ Down 21% under President Trump https://t.co/YqcrBWgfZo",45,160,455
1317514503727288320,2020-10-17 17:15:10+00:00,"Under the last Administration, Americans saw their Medicare health plan premiums soar—sometimes by 90 percent or more.
 
Under President @realDonaldTrump, nearly every state has seen MAJOR reductions.
 
Here are a few of the highlights:",601,1058,3745
1317504410516414464,2020-10-17 16:35:04+00:00,"President Trump “has promoted reforms to Medicare that favor market competition over Washington meddling,"" @SeemaCMS writes.

“The results are in: America’s seniors today enjoy a stronger program that offers more and better benefits at lower costs."" https://t.co/o9Kj52U2wn",469,580,2179
1317493182205145089,2020-10-17 15:50:27+00:00,America's older generations have made a lifetime of contributions to our great nation—and they have a champion in President @realDonaldTrump. https://t.co/SPBOmLilVY,689,560,2502
1317486053566107648,2020-10-17 15:22:07+00:00,"""Together, we will end this pandemic, we will rebuild our economy, and we will ensure our seniors can live long, happy, secure, and healthy lives!"" https://t.co/nX2jbc67Zn",1785,1320,7035
1317478724800073728,2020-10-17 14:53:00+00:00,"President @realDonaldTrump announced a crucial deal with Walgreens and CVS to administer Coronavirus vaccines to seniors and staff in long-term care facilities, free of charge! https://t.co/S4EAutlgj9",1243,1361,5045
1317470926724911104,2020-10-17 14:22:01+00:00,"Seniors have been President @realDonaldTrump's number one priority during the pandemic.

Through a breakthrough partnership on no-cost vaccines for long-term care facilities, he's keeping his promise to put them first. https://t.co/Iu3e4d2JgH",1595,743,2911
1317262300840120321,2020-10-17 00:33:00+00:00,"In 2019, Georgia’s unemployment rate hit the LOWEST RATE ON RECORD!

And after only falling just one tenth of a point under the last administration, Georgia’s poverty rate has fallen 3.3 percentage points under President @realDonaldTrump! https://t.co/p8HOokd8Jx",598,829,3633
1317254500919447553,2020-10-17 00:02:01+00:00,"Georgia small business owners have a champion in the White House! 
 
The Trump Administration has provided $14.6 BILLION in forgivable loans to Georgia businesses during the pandemic ⬇️ https://t.co/0yCGpToJoK",229,324,1368
1317251480710221828,2020-10-16 23:50:01+00:00,"President @realDonaldTrump is working to enhance rapid testing capacity and accelerate a full, safe reopening across our country! https://t.co/rHiJktokbd",736,387,1889
1317249216864014336,2020-10-16 23:41:01+00:00,"Keeping our frontline workers safe is a top priority for President @realDonaldTrump.

THANK YOU to Georgia's doctors, nurses, and first responders! https://t.co/z4BQjNhrBR",400,361,1666
1317230086425350145,2020-10-16 22:25:00+00:00,"This Saturday and Sunday, see firsthand the historic beauty of the White House gardens and grounds, including the newly renovated Rose Garden, at the Fall Garden Tours! 🍁 

More information on planning your visit here: https://t.co/Mrg7Rc9VBN",1018,795,4722
1317201951105449984,2020-10-16 20:33:12+00:00,"Socialist healthcare policies would obliterate Medicare, bankrupt Social Security, and leave seniors without the benefits they've paid into their entire lives. https://t.co/fZytzN7EvP",1009,679,2353
1317199940481912832,2020-10-16 20:25:12+00:00,"American seniors would pay the price for left-wing policy agendas in the form of higher energy bills, higher crime, lower property values, and more. https://t.co/hWIC7gVm9B",480,503,1898
1317198148700459009,2020-10-16 20:18:05+00:00,"President @realDonaldTrump: ""The left has been taken over by socialists and Marxists and extremists . . . They want to transform our nation into a country that would no longer be recognizable."" https://t.co/1WBoBGUJXt",1773,1141,4193
1317179025043918848,2020-10-16 19:02:06+00:00,We're going to crush the virus and get back to our incredible economic success under President Trump! 🇺🇸 https://t.co/CDpxqDlNN3,1505,649,3303
1317177036939677698,2020-10-16 18:54:12+00:00,President @realDonaldTrump is working with @US_FDA and @HHSGov to make the antibody treatment Regeneron available to everyone who needs it. https://t.co/YSeT7deNMG,390,491,1980
1317176095066771458,2020-10-16 18:50:27+00:00,Operation Warp Speed is on track to deliver at least 100 million doses of a Coronavirus vaccine this year. https://t.co/p77eZzCyK5,470,394,1714
1317173487790940160,2020-10-16 18:40:06+00:00,American seniors will be first in line when a safe and effective Coronavirus vaccine is approved! https://t.co/TN5jehx8Ay,3050,3877,16742
1317172599999352834,2020-10-16 18:36:34+00:00,"JUST ANNOUNCED: We have finalized a partnership with @CVSHealth and @Walgreens to deliver the Coronavirus vaccine, when approved, directly to nursing homes—at no cost to seniors! https://t.co/VnDERNsZ9v",3147,6373,23954
1317171227480510464,2020-10-16 18:31:07+00:00,"""My heart breaks for every grieving family that has lost a precious loved one,"" President @realDonaldTrump said.

""Together, we will overcome."" https://t.co/KcPxjGoaNw",5954,4753,23377
1317170328251060225,2020-10-16 18:27:32+00:00,"President @realDonaldTrump is working hard every day to give America's 54 million seniors the care, support, and respect they deserve! https://t.co/uuxV4F62Ma",2136,3615,16224
1317169448529371136,2020-10-16 18:24:03+00:00,"President @realDonaldTrump is in Fort Myers, Florida, with American seniors! 

""I will protect you, I will defend you, and I will fight for you!"" 🇺🇸 https://t.co/kVHAgCoGQg",3931,4778,22130
1317166141480067073,2020-10-16 18:10:54+00:00,"""Seniors will be the FIRST in line for the vaccine.""",248,298,1891
1317166140779597824,2020-10-16 18:10:54+00:00,"""I am moving heaven and earth to safeguard our seniors from the China Virus, to deliver life-saving therapies in record time, and to distribute a safe and effective vaccine before the end of the year.""",792,691,3511
